GT BW,Class BW,Measured BW,GT SF,Class SF,Measured SF (upscaled),Measured SF (downscaled),Measured SF,Height,Confidence,IoU
273438.00,250000.00,267334.70,10,10,10,10,10,0.033417,0.9238,0.9760
539062.00,500000.00,512927.53,11,11,11,11,11,0.064116,0.9163,0.9313
132812.00,125000.00,132914.60,12,12,12,12,12,0.016614,0.8917,0.9925
132812.00,125000.00,131874.08,10,10,10,10,10,0.016484,0.9421,0.9560
257812.00,250000.00,260991.87,10,10,10,10,10,0.032624,0.9302,0.9551
117188.00,125000.00,117649.08,12,12,12,12,12,0.014706,0.9282,0.9464
132812.00,125000.00,131856.92,10,10,10,10,10,0.016482,0.9260,0.9313
132812.00,125000.00,131469.73,10,10,10,10,10,0.016434,0.9167,0.9727
132812.00,125000.00,132390.98,10,10,10,10,10,0.016549,0.9085,0.9341
132812.00,125000.00,133630.75,10,10,10,10,10,0.016704,0.9018,0.9811
117188.00,125000.00,125836.61,12,12,12,12,12,0.015730,0.8840,0.9279
210938.00,250000.00,210690.50,12,12,12,12,12,0.026336,0.8718,0.9678
132812.00,125000.00,151615.14,10,10,11,10,11,0.018952,0.7998,0.8711
257812.00,250000.00,258655.07,10,10,10,10,10,0.032332,0.9520,0.9645
257812.00,250000.00,257034.78,10,10,10,10,10,0.032129,0.9418,0.9672
210938.00,250000.00,221012.12,12,12,12,12,12,0.027627,0.9172,0.9537
257812.00,250000.00,260132.31,10,10,10,10,10,0.032517,0.9162,0.9462
210938.00,250000.00,210956.10,12,12,12,12,12,0.026370,0.8254,0.9739
257812.00,250000.00,252531.53,10,10,10,10,10,0.031566,0.9585,0.9771
257812.00,250000.00,256221.77,10,10,10,10,10,0.032028,0.9482,0.9785
257812.00,250000.00,259860.04,10,10,10,10,10,0.032483,0.9405,0.9882
117188.00,125000.00,117029.19,12,12,12,12,12,0.014629,0.9265,0.9490
132812.00,125000.00,122100.35,10,10,10,10,10,0.015263,0.9100,0.8905
210938.00,250000.00,216994.76,12,12,12,12,12,0.027124,0.9049,0.9569
132812.00,125000.00,128130.67,10,10,10,10,10,0.016016,0.8881,0.9551
210938.00,250000.00,216867.45,12,12,12,12,12,0.027108,0.8767,0.9710
132812.00,125000.00,125342.85,10,10,10,10,10,0.015668,0.8480,0.9391
117188.00,125000.00,115180.49,12,12,12,12,12,0.014398,0.8344,0.9047
117188.00,125000.00,130465.09,12,12,12,12,12,0.016308,0.8300,0.8939
257812.00,250000.00,229054.69,10,10,10,10,10,0.028632,0.7934,0.8738
210938.00,250000.00,217336.65,12,12,12,12,12,0.027167,0.9463,0.9584
257812.00,250000.00,256273.27,10,10,10,10,10,0.032034,0.9444,0.9917
257812.00,250000.00,257282.26,10,10,10,10,10,0.032160,0.9416,0.9814
132812.00,125000.00,133106.23,10,10,10,10,10,0.016638,0.8582,0.9362
210938.00,250000.00,211770.06,12,12,12,12,12,0.026471,0.8040,0.9777
257812.00,250000.00,300171.38,10,10,11,10,11,0.037521,0.8030,0.7834
273438.00,250000.00,272690.30,12,12,12,12,12,0.034086,0.9754,0.9664
273438.00,250000.00,274740.22,12,12,12,12,12,0.034343,0.9602,0.9893
429688.00,500000.00,427242.28,11,11,11,11,11,0.053405,0.8991,0.9401
429688.00,500000.00,464691.16,11,11,11,11,11,0.058086,0.7686,0.8790
429688.00,500000.00,426847.93,11,11,11,11,11,0.053356,0.7142,0.9798
273438.00,250000.00,269798.28,12,12,12,12,12,0.033725,0.9580,0.9744
710938.00,500000.00,692174.91,12,11,12,11,12,0.086522,0.9344,0.9640
273438.00,250000.00,270818.71,12,12,12,12,12,0.033852,0.9330,0.9888
273438.00,250000.00,276325.40,12,12,12,12,12,0.034541,0.9001,0.9739
179688.00,250000.00,184441.57,9,10,10,9,9,0.023055,0.8068,0.9563
710938.00,500000.00,707400.80,12,11,12,11,12,0.088425,0.9707,0.9822
273438.00,250000.00,267831.80,12,12,12,12,12,0.033479,0.9543,0.9782
179688.00,250000.00,181579.59,9,10,10,9,9,0.022697,0.9093,0.9708
710938.00,500000.00,684427.50,12,11,12,11,12,0.085553,0.8593,0.9431
179688.00,250000.00,179647.98,9,10,10,9,9,0.022456,0.8059,0.9606
273438.00,250000.00,276367.19,12,12,12,12,12,0.034546,0.9620,0.9656
710938.00,500000.00,706645.91,12,11,12,11,12,0.088331,0.9572,0.9715
273438.00,250000.00,268485.07,12,12,12,12,12,0.033561,0.9567,0.9720
710938.00,500000.00,702075.96,12,11,12,11,12,0.087759,0.9564,0.9873
273438.00,250000.00,270582.20,12,12,12,12,12,0.033823,0.9556,0.9779
273438.00,250000.00,281076.43,12,12,12,12,12,0.035135,0.9534,0.9630
273438.00,250000.00,272635.70,12,12,12,12,12,0.034079,0.9235,0.9867
429688.00,500000.00,443069.46,11,11,11,11,11,0.055384,0.8775,0.9322
179688.00,250000.00,178342.82,9,10,10,9,9,0.022293,0.8597,0.9733
710938.00,500000.00,688457.01,12,11,12,11,12,0.086057,0.8522,0.7331
179688.00,250000.00,181461.33,9,10,10,9,9,0.022683,0.8475,0.9840
429688.00,500000.00,548538.21,11,11,11,11,11,0.068567,0.8385,0.7633
179688.00,250000.00,180135.25,9,10,10,9,9,0.022517,0.8139,0.9432
429688.00,500000.00,430336.95,11,11,11,11,11,0.053792,0.8100,0.9769
429688.00,500000.00,431003.57,11,11,11,11,11,0.053875,0.8099,0.8877
429688.00,500000.00,485203.74,11,11,11,11,11,0.060650,0.7069,0.8786
351562.00,500000.00,351104.74,10,11,11,10,10,0.043888,0.9507,0.9707
398438.00,500000.00,405285.36,10,11,11,10,10,0.050661,0.9352,0.9828
210938.00,250000.00,210117.34,10,10,10,9,9,0.026265,0.9168,0.9214
289062.00,250000.00,289536.48,12,11,11,11,11,0.036192,0.9047,0.9551
289062.00,250000.00,292421.82,12,12,12,12,12,0.036553,0.8575,0.9692
289062.00,250000.00,285086.63,12,11,11,11,11,0.035636,0.7761,0.9777
210938.00,125000.00,213548.66,10,9,11,9,11,0.026694,0.7336,0.9704
210938.00,250000.00,207731.25,10,10,10,9,9,0.025966,0.7043,0.9669
398438.00,500000.00,394592.29,10,11,11,10,10,0.049324,0.9514,0.9534
398438.00,500000.00,404150.96,10,11,11,10,10,0.050519,0.9280,0.9747
398438.00,500000.00,399959.33,10,11,11,10,10,0.049995,0.9148,0.9761
289062.00,250000.00,289615.63,12,11,11,11,11,0.036202,0.9096,0.9906
289062.00,250000.00,288156.51,12,12,12,12,12,0.036020,0.9083,0.9856
289062.00,250000.00,289218.90,12,12,12,12,12,0.036152,0.8575,0.9751
289062.00,250000.00,287257.91,12,12,12,12,12,0.035907,0.8444,0.9558
210938.00,250000.00,221723.56,10,10,10,10,10,0.027715,0.8418,0.9229
210938.00,250000.00,219801.43,10,10,10,10,10,0.027475,0.8079,0.9502
210938.00,250000.00,210163.12,10,10,10,9,9,0.026270,0.7886,0.9939
289062.00,250000.00,287450.79,12,12,12,12,12,0.035931,0.9269,0.9719
398438.00,500000.00,398990.63,10,11,11,10,10,0.049874,0.9256,0.9835
351562.00,500000.00,382944.11,10,11,11,10,10,0.047868,0.8564,0.8996
351562.00,500000.00,354127.88,10,11,11,10,10,0.044266,0.8343,0.9659
398438.00,500000.00,420177.46,10,11,11,10,10,0.052522,0.8267,0.9103
351562.00,500000.00,359427.45,10,11,11,10,10,0.044928,0.8221,0.9675
289062.00,250000.00,287799.84,12,11,11,11,11,0.035975,0.7886,0.8281
351562.00,500000.00,353231.43,10,11,11,10,10,0.044154,0.7876,0.9929
398438.00,500000.00,410935.31,10,11,11,10,10,0.051367,0.7596,0.6955
351562.00,500000.00,355203.63,10,11,11,10,10,0.044400,0.7579,0.9779
351562.00,500000.00,355566.98,10,11,11,10,10,0.044446,0.9428,0.9754
398438.00,500000.00,403352.74,10,11,11,10,10,0.050419,0.9302,0.9688
351562.00,500000.00,395019.53,10,11,11,10,10,0.049377,0.8964,0.8717
289062.00,250000.00,288637.88,12,11,11,11,11,0.036080,0.8015,0.9963
351562.00,500000.00,393264.29,10,11,11,10,10,0.049158,0.7809,0.6939
210938.00,250000.00,227783.20,10,10,10,10,10,0.028473,0.7782,0.9113
289062.00,250000.00,289418.22,12,11,11,11,11,0.036177,0.7252,0.9925
492188.00,500000.00,500661.85,11,11,11,11,11,0.062583,0.9514,0.9743
664062.00,500000.00,659610.75,12,11,12,11,12,0.082451,0.9471,0.9845
664062.00,500000.00,653867.72,12,11,12,11,12,0.081733,0.9252,0.9649
101562.00,125000.00,118623.26,10,11,11,11,11,0.014828,0.8415,0.8458
664062.00,500000.00,664364.81,12,11,12,11,12,0.083046,0.9563,0.9780
664062.00,500000.00,668212.89,12,11,12,11,12,0.083527,0.9428,0.9671
664062.00,500000.00,648544.31,12,11,12,11,12,0.081068,0.9370,0.9681
664062.00,500000.00,661739.83,12,11,12,11,12,0.082717,0.9364,0.9451
492188.00,500000.00,487188.34,11,11,11,11,11,0.060899,0.9327,0.9852
492188.00,500000.00,499114.04,11,11,11,11,11,0.062389,0.8827,0.9441
492188.00,500000.00,529272.08,11,11,11,11,11,0.066159,0.8390,0.9139
101562.00,125000.00,108026.03,10,10,10,10,10,0.013503,0.8294,0.9023
195312.00,125000.00,176033.02,12,11,12,11,12,0.022004,0.8187,0.8970
195312.00,125000.00,195102.69,12,11,12,11,12,0.024388,0.8114,0.9667
195312.00,125000.00,116281.51,12,11,11,11,11,0.014535,0.8024,0.5593
195312.00,125000.00,190851.21,12,11,12,11,12,0.023856,0.7891,0.9158
492188.00,500000.00,487186.43,11,11,11,11,11,0.060898,0.9641,0.9833
664062.00,500000.00,663974.76,12,11,12,11,12,0.082997,0.9604,0.9699
664062.00,500000.00,659006.12,12,11,12,11,12,0.082376,0.9460,0.9813
195312.00,125000.00,192666.89,12,11,12,11,12,0.024083,0.9348,0.9825
195312.00,125000.00,190513.61,12,11,12,11,12,0.023814,0.9297,0.9657
101562.00,125000.00,113941.19,10,10,10,10,10,0.014243,0.9170,0.8905
492188.00,500000.00,525850.77,11,11,11,11,11,0.065731,0.9116,0.9196
195312.00,125000.00,183706.28,12,11,12,11,12,0.022963,0.8940,0.8838
492188.00,500000.00,492545.13,11,11,11,11,11,0.061568,0.9578,0.9788
492188.00,500000.00,490928.17,11,11,11,11,11,0.061366,0.9444,0.9776
195312.00,125000.00,147711.04,12,11,11,11,11,0.018464,0.8732,0.7511
664062.00,500000.00,627211.57,12,11,12,11,12,0.078401,0.8330,0.8697
101562.00,125000.00,121337.41,10,11,11,11,11,0.015167,0.8234,0.8354
492188.00,500000.00,446164.13,11,11,11,11,11,0.055771,0.8161,0.8655
492188.00,500000.00,490570.07,11,11,11,11,11,0.061321,0.7727,0.7596
195312.00,125000.00,162845.61,12,11,12,11,12,0.020356,0.7094,0.8265
476562.00,500000.00,481239.26,12,12,12,12,12,0.060155,0.9602,0.9828
476562.00,500000.00,481413.84,12,12,12,12,12,0.060177,0.9576,0.9779
476562.00,500000.00,482239.72,12,12,12,12,12,0.060280,0.9574,0.9824
695312.00,500000.00,688426.97,12,11,12,11,12,0.086053,0.9475,0.9879
476562.00,500000.00,488095.28,12,12,12,12,12,0.061012,0.9475,0.9761
382812.00,250000.00,377581.60,12,11,12,11,12,0.047198,0.9463,0.9710
476562.00,500000.00,489891.05,12,12,12,12,12,0.061236,0.9346,0.9328
382812.00,250000.00,360199.45,12,11,12,11,12,0.045025,0.9136,0.9350
382812.00,250000.00,372815.13,12,11,12,11,12,0.046602,0.9129,0.9484
382812.00,250000.00,373380.66,12,11,12,11,12,0.046673,0.8976,0.9661
695312.00,500000.00,632075.31,12,11,12,11,12,0.079009,0.8912,0.8317
101562.00,125000.00,110960.01,9,9,9,9,9,0.013870,0.8831,0.9044
382812.00,250000.00,379780.77,12,11,12,11,12,0.047473,0.8819,0.9287
101562.00,125000.00,116969.11,9,9,9,9,9,0.014621,0.8741,0.8598
695312.00,500000.00,622328.52,12,11,12,11,12,0.077791,0.7048,0.7305
476562.00,500000.00,485075.95,12,12,12,12,12,0.060634,0.9484,0.9745
695312.00,500000.00,699501.99,12,11,12,11,12,0.087438,0.9328,0.9397
695312.00,500000.00,649747.85,12,11,12,11,12,0.081218,0.8516,0.9281
382812.00,250000.00,384970.43,12,11,12,11,12,0.048121,0.9631,0.9892
382812.00,250000.00,380896.57,12,11,12,11,12,0.047612,0.9485,0.9899
382812.00,250000.00,381101.49,12,11,12,11,12,0.047638,0.9432,0.9741
476562.00,500000.00,480640.41,12,12,12,12,12,0.060080,0.9298,0.9303
382812.00,250000.00,354733.47,12,11,12,11,12,0.044342,0.8925,0.9043
476562.00,500000.00,487318.52,12,12,12,12,12,0.060915,0.9570,0.9757
695312.00,500000.00,691613.20,12,11,12,11,12,0.086452,0.9521,0.9596
476562.00,500000.00,485918.05,12,12,12,12,12,0.060740,0.9506,0.9753
695312.00,500000.00,667413.23,12,11,12,11,12,0.083427,0.9425,0.9584
476562.00,500000.00,493250.37,12,12,12,12,12,0.061656,0.9345,0.9086
695312.00,500000.00,693485.26,12,11,12,11,12,0.086686,0.9270,0.9620
695312.00,500000.00,700860.02,12,11,12,11,12,0.087608,0.9058,0.9855
101562.00,125000.00,114055.63,9,10,10,10,10,0.014257,0.8919,0.8776
382812.00,250000.00,383583.55,12,11,12,11,12,0.047948,0.8851,0.9852
101562.00,125000.00,116214.75,9,9,9,9,9,0.014527,0.8651,0.8677
382812.00,250000.00,378001.21,12,11,12,11,12,0.047250,0.8624,0.9702
101562.00,125000.00,115541.46,9,9,9,9,9,0.014443,0.8617,0.8769
382812.00,500000.00,382627.49,10,11,11,10,10,0.047828,0.9632,0.9440
382812.00,500000.00,383810.04,10,11,11,10,10,0.047976,0.9627,0.9694
117188.00,125000.00,116014.48,9,9,9,9,9,0.014502,0.9073,0.9476
117188.00,125000.00,119266.51,9,9,9,9,9,0.014908,0.8981,0.9789
585938.00,500000.00,555852.89,11,11,11,11,11,0.069482,0.7869,0.9413
117188.00,125000.00,116617.20,9,9,9,9,9,0.014577,0.7605,0.7626
585938.00,500000.00,586591.72,12,12,12,12,12,0.073324,0.9683,0.9784
585938.00,500000.00,585327.15,12,12,12,12,12,0.073166,0.9643,0.9728
585938.00,500000.00,583566.67,12,12,12,12,12,0.072946,0.9567,0.9765
585938.00,500000.00,576478.00,12,12,12,12,12,0.072060,0.9520,0.9741
585938.00,500000.00,609781.03,12,12,13,12,13,0.076223,0.9478,0.9473
585938.00,500000.00,590350.15,12,12,12,12,12,0.073794,0.9350,0.9662
117188.00,125000.00,117005.47,9,9,9,9,9,0.014626,0.9102,0.9708
117188.00,125000.00,120007.99,9,9,9,9,9,0.015001,0.8946,0.9707
117188.00,125000.00,117081.40,9,9,9,9,9,0.014635,0.8471,0.9478
382812.00,500000.00,421776.77,10,11,11,11,11,0.052722,0.7992,0.9028
585938.00,500000.00,570039.99,11,11,11,11,11,0.071255,0.9535,0.9622
585938.00,500000.00,582851.53,11,11,11,11,11,0.072856,0.9476,0.9687
585938.00,500000.00,580055.24,11,11,11,11,11,0.072507,0.9437,0.9888
382812.00,500000.00,382377.62,10,11,11,10,10,0.047797,0.9163,0.9920
117188.00,125000.00,118424.89,9,9,9,9,9,0.014803,0.9145,0.9544
382812.00,500000.00,417633.06,10,11,11,10,10,0.052204,0.9068,0.9074
382812.00,500000.00,406442.17,10,11,11,10,10,0.050805,0.9062,0.9366
382812.00,500000.00,387996.67,10,11,11,10,10,0.048500,0.9060,0.9599
585938.00,500000.00,531131.74,11,11,11,11,11,0.066391,0.9058,0.8797
585938.00,500000.00,610286.71,12,11,12,11,12,0.076286,0.8964,0.8720
117188.00,125000.00,123010.64,9,9,9,9,9,0.015376,0.8778,0.9521
382812.00,500000.00,390140.53,10,11,11,10,10,0.048768,0.8751,0.9608
117188.00,125000.00,124019.62,9,9,9,9,9,0.015502,0.7539,0.6376
585938.00,500000.00,590858.46,12,12,12,12,12,0.073857,0.9615,0.9871
382812.00,500000.00,385558.13,10,11,11,10,10,0.048195,0.9419,0.9906
382812.00,500000.00,385477.90,10,11,11,10,10,0.048185,0.9373,0.9856
585938.00,500000.00,582805.16,12,12,12,12,12,0.072851,0.9262,0.9872
382812.00,500000.00,403263.09,10,11,11,10,10,0.050408,0.9213,0.9476
117188.00,125000.00,120631.22,9,9,9,9,9,0.015079,0.9199,0.9360
585938.00,500000.00,573638.08,11,11,11,11,11,0.071705,0.8568,0.9565
585938.00,500000.00,568487.17,11,11,11,11,11,0.071061,0.8556,0.9135
585938.00,500000.00,436538.70,11,11,11,11,11,0.054567,0.7545,0.7241
320312.00,250000.00,323930.38,12,11,12,11,12,0.040491,0.9426,0.9649
367188.00,250000.00,368189.81,11,10,11,10,11,0.046024,0.9372,0.9412
320312.00,250000.00,309916.97,12,11,12,11,12,0.038740,0.9281,0.9527
367188.00,250000.00,366226.20,11,10,11,10,11,0.045778,0.9251,0.9772
320312.00,250000.00,324016.57,12,11,12,11,12,0.040502,0.9083,0.9572
164062.00,125000.00,162105.56,11,10,11,10,11,0.020263,0.9081,0.9588
320312.00,250000.00,323904.04,12,11,12,11,12,0.040488,0.9067,0.9812
164062.00,125000.00,168167.11,11,10,11,10,11,0.021021,0.8954,0.9736
367188.00,250000.00,369344.71,11,10,11,10,11,0.046168,0.8904,0.9674
164062.00,125000.00,162278.18,11,10,11,10,11,0.020285,0.8758,0.9825
164062.00,125000.00,170986.18,11,10,11,10,11,0.021373,0.8453,0.9102
367188.00,250000.00,369763.37,11,10,11,10,11,0.046220,0.8189,0.9863
414062.00,500000.00,412711.14,12,12,12,11,11,0.051589,0.7733,0.9709
414062.00,500000.00,411448.96,12,12,12,11,11,0.051431,0.7394,0.9908
164062.00,125000.00,165884.02,11,10,11,10,11,0.020736,0.9454,0.9622
320312.00,250000.00,324173.93,12,11,12,11,12,0.040522,0.9428,0.9850
320312.00,250000.00,319208.15,12,11,12,11,12,0.039901,0.9313,0.9633
414062.00,500000.00,415295.60,12,12,12,11,11,0.051912,0.9313,0.9853
320312.00,250000.00,318788.53,12,11,12,11,12,0.039849,0.9124,0.9815
164062.00,125000.00,162632.94,11,10,11,10,11,0.020329,0.8591,0.9593
367188.00,250000.00,360908.03,11,10,11,10,11,0.045114,0.7712,0.9793
320312.00,250000.00,318007.95,12,11,12,11,12,0.039751,0.9579,0.9606
320312.00,250000.00,318116.19,12,11,12,11,12,0.039765,0.9405,0.9064
367188.00,250000.00,367488.86,11,10,11,10,11,0.045936,0.9342,0.9709
414062.00,500000.00,418668.03,12,12,12,11,11,0.052334,0.9290,0.9826
367188.00,250000.00,372457.50,11,10,11,10,11,0.046557,0.9282,0.9659
320312.00,250000.00,318387.03,12,11,12,11,12,0.039798,0.9229,0.9615
414062.00,500000.00,415417.67,12,12,12,11,11,0.051927,0.9105,0.7346
164062.00,125000.00,162807.46,11,10,11,10,11,0.020351,0.8885,0.9448
414062.00,500000.00,415311.81,12,12,12,11,11,0.051914,0.9480,0.9695
367188.00,250000.00,368661.88,11,10,11,10,11,0.046083,0.9431,0.9928
164062.00,125000.00,164966.58,11,10,11,10,11,0.020621,0.9368,0.8740
164062.00,125000.00,167512.89,11,10,11,10,11,0.020939,0.9335,0.9770
367188.00,250000.00,362115.86,11,10,11,10,11,0.045264,0.9306,0.9828
367188.00,250000.00,364638.33,11,10,11,10,11,0.045580,0.9289,0.9792
164062.00,125000.00,167143.34,11,10,11,10,11,0.020893,0.9175,0.9805
414062.00,500000.00,410140.99,12,12,12,11,11,0.051268,0.8742,0.9818
320312.00,250000.00,298678.40,12,11,12,11,12,0.037335,0.7874,0.8514
492188.00,500000.00,495880.13,12,12,12,12,12,0.061985,0.9654,0.9882
492188.00,500000.00,483867.65,12,12,12,12,12,0.060483,0.9410,0.9768
679688.00,500000.00,653800.01,11,11,12,11,12,0.081725,0.9116,0.9601
101562.00,125000.00,110218.05,9,10,10,10,10,0.013777,0.8078,0.8912
429688.00,500000.00,430004.95,11,11,11,11,11,0.053751,0.7868,0.9906
101562.00,125000.00,107167.72,9,9,9,9,9,0.013396,0.7676,0.8539
492188.00,500000.00,498596.31,12,12,12,12,12,0.062325,0.9550,0.9719
679688.00,500000.00,684171.68,11,11,12,11,12,0.085521,0.9431,0.9674
429688.00,500000.00,429550.17,11,11,11,11,11,0.053694,0.9075,0.9799
429688.00,500000.00,432636.26,11,11,11,11,11,0.054080,0.8942,0.9919
679688.00,500000.00,672658.92,11,11,12,11,12,0.084082,0.8216,0.9546
429688.00,250000.00,429743.77,11,10,12,10,12,0.053718,0.7886,0.9637
492188.00,500000.00,502258.30,12,12,12,12,12,0.062782,0.9586,0.9588
492188.00,500000.00,490585.33,12,12,12,12,12,0.061323,0.9582,0.9874
492188.00,500000.00,488792.90,12,12,12,12,12,0.061099,0.9533,0.9822
492188.00,500000.00,494276.05,12,12,12,12,12,0.061785,0.9528,0.9713
101562.00,125000.00,105730.06,9,10,10,10,10,0.013216,0.8487,0.9564
679688.00,500000.00,671573.64,11,11,12,11,12,0.083947,0.8105,0.9079
101562.00,125000.00,116349.22,9,10,10,10,10,0.014544,0.7812,0.8466
429688.00,500000.00,429683.80,11,11,11,11,11,0.053710,0.7413,0.9303
492188.00,500000.00,490364.07,12,12,12,12,12,0.061296,0.9617,0.9928
492188.00,500000.00,497713.57,12,12,12,12,12,0.062214,0.9603,0.9783
492188.00,500000.00,513764.14,12,12,12,12,12,0.064221,0.8884,0.9363
101562.00,125000.00,112271.31,9,9,9,9,9,0.014034,0.8572,0.9032
101562.00,125000.00,106815.04,9,10,10,10,10,0.013352,0.8268,0.9481
101562.00,125000.00,105035.78,9,9,9,8,8,0.013129,0.7755,0.9483
429688.00,500000.00,427606.58,11,11,11,11,11,0.053451,0.7292,0.9707
289062.00,250000.00,289661.17,10,10,10,10,10,0.036208,0.9648,0.9885
695312.00,500000.00,692308.43,12,11,12,11,12,0.086539,0.9532,0.9886
289062.00,250000.00,291181.56,10,10,10,10,10,0.036398,0.9458,0.9914
695312.00,500000.00,687648.77,12,11,12,11,12,0.085956,0.9417,0.9820
289062.00,250000.00,290031.22,10,10,10,10,10,0.036254,0.9400,0.9586
132812.00,125000.00,136692.52,9,9,9,9,9,0.017087,0.9320,0.9623
132812.00,125000.00,132574.08,9,9,9,9,9,0.016572,0.9311,0.9776
695312.00,500000.00,688329.70,12,11,12,11,12,0.086041,0.9154,0.9790
289062.00,250000.00,284324.65,10,10,10,10,10,0.035541,0.9113,0.9407
695312.00,500000.00,703144.07,12,11,12,11,12,0.087893,0.9543,0.9859
695312.00,500000.00,696706.30,12,11,12,11,12,0.087088,0.9541,0.9962
695312.00,500000.00,700086.59,12,11,12,11,12,0.087511,0.9506,0.9644
132812.00,125000.00,132530.33,9,9,9,9,9,0.016566,0.9263,0.9343
132812.00,125000.00,131984.71,9,9,9,9,9,0.016498,0.9226,0.9374
132812.00,125000.00,128173.83,9,9,9,9,9,0.016022,0.9124,0.9610
289062.00,250000.00,280975.34,10,10,10,10,10,0.035122,0.8967,0.9592
164062.00,250000.00,166961.73,9,10,10,9,9,0.020870,0.8741,0.9799
164062.00,250000.00,165838.24,9,10,10,9,9,0.020730,0.8298,0.9768
132812.00,125000.00,138338.09,9,9,9,9,9,0.017292,0.7781,0.9584
695312.00,500000.00,686585.43,12,11,12,11,12,0.085823,0.9703,0.9738
695312.00,500000.00,691602.95,12,11,12,11,12,0.086450,0.9548,0.9632
289062.00,250000.00,283817.29,10,10,10,10,10,0.035477,0.9537,0.9772
289062.00,250000.00,290061.95,10,10,10,10,10,0.036258,0.9496,0.9769
289062.00,250000.00,289044.38,10,10,10,10,10,0.036131,0.9461,0.9610
132812.00,125000.00,133826.26,9,9,9,9,9,0.016728,0.9435,0.9714
132812.00,125000.00,133868.22,9,9,9,9,9,0.016734,0.9168,0.9608
695312.00,500000.00,680285.45,12,11,12,11,12,0.085036,0.9157,0.9409
289062.00,250000.00,288610.94,10,10,10,10,10,0.036076,0.8417,0.9814
695312.00,500000.00,630587.58,12,11,12,11,12,0.078823,0.8074,0.8699
164062.00,250000.00,164361.75,9,10,10,9,9,0.020545,0.7857,0.9896
289062.00,250000.00,289846.42,10,10,10,10,10,0.036231,0.9454,0.9878
132812.00,125000.00,135400.77,9,9,9,9,9,0.016925,0.9140,0.9222
132812.00,125000.00,135940.55,9,9,9,9,9,0.016993,0.8763,0.9552
539062.00,500000.00,535246.37,11,11,11,11,11,0.066906,0.9449,0.9788
273438.00,250000.00,276951.55,10,10,10,10,10,0.034619,0.9304,0.9454
679688.00,500000.00,657884.60,11,11,12,11,12,0.082236,0.9301,0.9610
