GT BW,Class BW,Measured BW,GT SF,Class SF,Measured SF (upscaled),Measured SF (downscaled),Measured SF,Height,Confidence,IoU
726562.00,725000.00,681102.75,11,11,11,11,11,0.085138,0.9408,0.9312
195312.00,187500.00,193872.21,10,10,10,10,10,0.024234,0.9106,0.9429
195312.00,187500.00,204504.49,10,10,10,10,10,0.025563,0.7017,0.8716
367188.00,375000.00,367980.00,10,10,10,10,10,0.045998,0.9732,0.9659
726562.00,725000.00,724350.93,11,11,11,11,11,0.090544,0.9670,0.9647
726562.00,725000.00,732563.97,11,11,11,11,11,0.091570,0.9533,0.9883
367188.00,375000.00,365534.78,10,10,10,10,10,0.045692,0.9510,0.9867
367188.00,375000.00,366007.57,10,10,10,10,10,0.045751,0.9488,0.9933
726562.00,725000.00,707611.08,11,11,11,11,11,0.088451,0.9478,0.9701
195312.00,187500.00,192345.62,10,10,10,10,10,0.024043,0.9433,0.9802
304688.00,250000.00,307975.77,12,12,13,12,13,0.038497,0.9396,0.9876
304688.00,250000.00,305221.56,12,12,13,12,13,0.038153,0.9178,0.9738
304688.00,250000.00,302297.59,12,12,13,12,13,0.037787,0.8644,0.9817
195312.00,187500.00,195070.74,10,10,10,10,10,0.024384,0.8633,0.9440
367188.00,375000.00,364109.04,10,10,10,10,10,0.045514,0.9696,0.9843
195312.00,187500.00,195845.37,10,10,10,10,10,0.024481,0.9688,0.9823
726562.00,725000.00,717798.23,11,11,11,11,11,0.089725,0.9686,0.9826
726562.00,725000.00,722037.32,11,11,11,11,11,0.090255,0.9654,0.9863
367188.00,375000.00,357786.33,10,10,10,10,10,0.044723,0.9590,0.9736
195312.00,187500.00,198222.16,10,10,10,10,10,0.024778,0.9361,0.9666
304688.00,250000.00,300992.01,12,12,13,12,13,0.037624,0.9359,0.8569
726562.00,725000.00,697430.61,11,11,11,11,11,0.087179,0.8831,0.9566
304688.00,250000.00,301268.10,12,12,13,12,13,0.037659,0.8286,0.9871
304688.00,250000.00,299701.69,12,12,13,12,13,0.037463,0.8140,0.9801
726562.00,725000.00,725656.27,11,11,11,11,11,0.090707,0.9686,0.9946
195312.00,187500.00,194334.98,10,10,10,10,10,0.024292,0.9644,0.9303
726562.00,725000.00,717641.83,11,11,11,11,11,0.089705,0.9632,0.9870
367188.00,375000.00,371095.66,10,10,10,10,10,0.046387,0.9591,0.9527
367188.00,375000.00,372375.01,10,10,10,10,10,0.046547,0.9410,0.9843
195312.00,187500.00,196479.80,10,10,10,10,10,0.024560,0.9151,0.9452
304688.00,250000.00,302756.79,12,12,13,12,13,0.037845,0.9070,0.9889
195312.00,187500.00,191812.52,10,10,10,10,10,0.023977,0.8812,0.9465
132812.00,125000.00,132106.78,9,9,9,9,9,0.016513,0.9419,0.9604
132812.00,125000.00,131596.57,9,9,9,9,9,0.016450,0.9329,0.9831
132812.00,125000.00,125667.57,9,9,9,9,9,0.015708,0.8836,0.8833
304688.00,375000.00,296983.72,11,12,12,11,11,0.037123,0.8834,0.9733
304688.00,375000.00,304037.09,11,12,12,11,11,0.038005,0.7377,0.9580
273438.00,375000.00,273611.58,11,12,12,11,11,0.034201,0.7232,0.9694
304688.00,375000.00,311647.42,11,12,12,11,11,0.038956,0.7166,0.9696
132812.00,125000.00,132965.09,9,9,9,9,9,0.016621,0.9613,0.9338
132812.00,125000.00,133148.19,9,9,9,9,9,0.016644,0.9083,0.9590
164062.00,125000.00,123289.11,12,11,11,11,11,0.015411,0.8114,0.6908
164062.00,125000.00,115004.06,12,11,11,11,11,0.014376,0.7921,0.5184
304688.00,375000.00,298544.41,11,12,12,11,11,0.037318,0.7607,0.9602
273438.00,250000.00,271469.59,11,11,11,11,11,0.033934,0.7302,0.9878
164062.00,187500.00,165886.40,12,12,12,12,12,0.020736,0.7269,0.7592
273438.00,250000.00,273872.38,11,11,11,11,11,0.034234,0.9457,0.9730
164062.00,187500.00,165752.41,12,12,12,12,12,0.020719,0.9448,0.9614
132812.00,125000.00,134946.82,9,9,9,9,9,0.016868,0.9380,0.9473
164062.00,187500.00,165361.40,12,12,12,12,12,0.020670,0.9255,0.9842
132812.00,125000.00,128658.29,9,9,9,9,9,0.016082,0.8985,0.9447
132812.00,125000.00,129343.03,9,9,9,9,9,0.016168,0.7080,0.5294
164062.00,187500.00,170112.61,12,12,12,12,12,0.021264,0.9562,0.9532
132812.00,125000.00,132621.77,9,9,9,9,9,0.016578,0.9486,0.9396
132812.00,125000.00,132890.22,9,9,9,9,9,0.016611,0.9334,0.9239
273438.00,250000.00,270736.69,11,11,11,11,11,0.033842,0.9248,0.9806
132812.00,125000.00,130640.98,9,9,9,9,9,0.016330,0.9197,0.9200
273438.00,250000.00,277200.70,11,11,11,11,11,0.034650,0.9040,0.9828
304688.00,375000.00,327640.06,11,12,12,12,12,0.040955,0.8106,0.9195
148438.00,187500.00,153848.65,11,12,12,11,11,0.019231,0.9596,0.9640
742188.00,725000.00,742728.11,12,12,12,12,12,0.092841,0.9520,0.9852
742188.00,725000.00,726849.56,12,12,12,12,12,0.090856,0.9045,0.9737
148438.00,187500.00,148643.49,11,12,12,11,11,0.018580,0.8461,0.9733
289062.00,250000.00,289291.38,12,12,12,12,12,0.036161,0.8172,0.9797
664062.00,725000.00,655200.00,12,12,12,12,12,0.081900,0.8077,0.9856
148438.00,187500.00,150237.08,11,12,12,11,11,0.018780,0.7600,0.9718
289062.00,250000.00,283437.73,12,12,12,12,12,0.035430,0.9585,0.9778
289062.00,250000.00,286440.85,12,12,12,12,12,0.035805,0.9458,0.9904
289062.00,250000.00,288400.65,12,12,12,12,12,0.036050,0.9396,0.9651
742188.00,725000.00,748078.82,12,12,12,12,12,0.093510,0.9287,0.9872
289062.00,250000.00,292953.49,12,12,12,12,12,0.036619,0.9130,0.9692
742188.00,725000.00,744793.89,12,12,12,12,12,0.093099,0.8414,0.9787
664062.00,725000.00,655567.17,12,12,12,12,12,0.081946,0.8113,0.9662
148438.00,125000.00,149994.85,11,11,12,11,12,0.018749,0.7949,0.9734
289062.00,250000.00,287376.40,12,12,12,12,12,0.035922,0.9451,0.9747
289062.00,250000.00,286252.98,12,12,12,12,12,0.035782,0.9153,0.9736
742188.00,725000.00,720855.71,12,12,12,12,12,0.090107,0.8894,0.9636
664062.00,725000.00,665222.41,12,12,12,12,12,0.083153,0.8736,0.9952
664062.00,725000.00,669452.67,12,12,12,12,12,0.083682,0.8392,0.9641
664062.00,725000.00,662590.86,12,12,12,12,12,0.082824,0.7587,0.9829
742188.00,725000.00,723079.20,12,12,12,12,12,0.090385,0.9550,0.9544
664062.00,725000.00,662508.01,12,12,12,12,12,0.082814,0.9410,0.9786
742188.00,725000.00,634494.78,12,12,12,12,12,0.079312,0.9286,0.8044
742188.00,725000.00,732059.48,12,12,12,12,12,0.091507,0.9142,0.9523
289062.00,250000.00,282921.08,12,12,12,12,12,0.035365,0.8986,0.9767
742188.00,725000.00,733250.86,12,12,12,12,12,0.091656,0.8919,0.7971
289062.00,250000.00,283018.11,12,12,12,12,12,0.035377,0.8091,0.9730
601562.00,500000.00,620239.97,12,12,13,12,13,0.077530,0.9216,0.9616
117188.00,125000.00,115562.44,12,12,12,12,12,0.014445,0.8996,0.9482
117188.00,125000.00,121366.50,12,12,12,12,12,0.015171,0.8944,0.9635
117188.00,125000.00,118283.27,12,12,12,12,12,0.014785,0.8341,0.8763
601562.00,500000.00,606981.64,12,12,13,12,13,0.075873,0.8162,0.9860
117188.00,125000.00,111486.43,12,12,12,12,12,0.013936,0.7982,0.9443
570312.00,500000.00,574926.38,12,12,12,12,12,0.071866,0.7645,0.9897
117188.00,125000.00,119304.18,12,12,12,12,12,0.014913,0.7377,0.7505
289062.00,250000.00,292075.40,10,10,10,10,10,0.036509,0.7020,0.9879
117188.00,125000.00,120021.82,12,12,12,12,12,0.015003,0.9325,0.9688
570312.00,500000.00,568153.62,12,12,12,12,12,0.071019,0.9000,0.9906
570312.00,500000.00,570700.65,12,12,12,12,12,0.071338,0.8930,0.9947
570312.00,500000.00,567007.06,12,12,12,12,12,0.070876,0.8390,0.9767
601562.00,500000.00,591889.86,12,12,12,12,12,0.073986,0.7776,0.9797
117188.00,125000.00,121537.21,12,12,12,12,12,0.015192,0.9716,0.9592
117188.00,125000.00,122064.59,12,12,12,12,12,0.015258,0.9426,0.9516
570312.00,500000.00,558645.25,12,12,12,12,12,0.069831,0.9236,0.9661
570312.00,500000.00,567706.11,12,12,12,12,12,0.070963,0.9220,0.9931
289062.00,250000.00,289221.29,10,10,10,10,10,0.036153,0.7132,0.9727
601562.00,500000.00,600701.81,12,12,13,12,13,0.075088,0.9142,0.9686
117188.00,125000.00,125621.56,12,12,12,12,12,0.015703,0.8804,0.9251
570312.00,500000.00,572332.86,12,12,12,12,12,0.071542,0.8777,0.9816
570312.00,500000.00,565961.84,12,12,12,12,12,0.070745,0.7868,0.9825
570312.00,500000.00,591402.05,12,12,12,12,12,0.073925,0.7393,0.9633
601562.00,500000.00,668302.54,12,12,13,12,13,0.083538,0.7220,0.8939
648438.00,725000.00,654038.43,12,12,12,12,12,0.081755,0.9000,0.9847
195312.00,187500.00,194518.09,12,12,12,12,12,0.024315,0.8919,0.9760
648438.00,725000.00,648294.45,12,12,12,12,12,0.081037,0.8305,0.9869
648438.00,725000.00,644308.09,12,12,12,12,12,0.080539,0.7541,0.6385
648438.00,725000.00,661108.02,12,12,12,12,12,0.082639,0.9549,0.9674
648438.00,725000.00,648199.08,12,12,12,12,12,0.081025,0.8269,0.9962
648438.00,725000.00,642599.82,12,12,12,12,12,0.080325,0.8182,0.9854
195312.00,187500.00,207870.48,12,12,12,12,12,0.025984,0.7458,0.9222
617188.00,725000.00,630654.34,11,12,12,12,12,0.078832,0.7346,0.9671
195312.00,187500.00,195835.11,12,12,12,12,12,0.024479,0.9035,0.9333
617188.00,725000.00,611300.47,11,11,11,11,11,0.076413,0.8686,0.9847
648438.00,725000.00,644677.52,12,12,12,12,12,0.080585,0.7563,0.9910
648438.00,725000.00,645779.61,12,12,12,12,12,0.080722,0.7469,0.9822
195312.00,187500.00,196898.46,12,12,12,12,12,0.024612,0.9329,0.9812
195312.00,187500.00,200484.28,12,12,12,12,12,0.025061,0.9266,0.9695
195312.00,187500.00,190218.69,12,12,12,12,12,0.023777,0.9247,0.6947
195312.00,187500.00,193298.82,12,12,12,12,12,0.024162,0.9236,0.8762
195312.00,187500.00,199481.84,12,12,12,12,12,0.024935,0.9208,0.9606
195312.00,187500.00,193653.11,12,12,12,12,12,0.024207,0.9179,0.9632
648438.00,725000.00,612128.26,12,12,12,12,12,0.076516,0.8802,0.9401
601562.00,725000.00,689170.12,11,11,11,11,11,0.086146,0.8524,0.8605
414062.00,375000.00,412604.33,10,10,10,10,10,0.051576,0.9756,0.9846
414062.00,375000.00,415285.11,10,10,10,10,10,0.051911,0.9348,0.9850
320312.00,375000.00,325177.19,12,12,12,12,12,0.040647,0.8178,0.9546
414062.00,375000.00,417564.39,10,10,10,10,10,0.052196,0.9565,0.9779
414062.00,375000.00,417052.51,10,10,10,10,10,0.052132,0.9514,0.9862
414062.00,375000.00,420031.55,10,10,10,10,10,0.052504,0.9244,0.9696
164062.00,187500.00,165856.36,11,11,11,11,11,0.020732,0.8412,0.9870
414062.00,375000.00,433108.33,10,10,10,10,10,0.054139,0.9527,0.9463
414062.00,375000.00,415666.58,10,10,10,10,10,0.051958,0.9001,0.9869
164062.00,187500.00,164063.45,11,11,11,11,11,0.020508,0.8038,0.9341
414062.00,375000.00,421648.03,10,10,10,10,10,0.052706,0.9006,0.9632
414062.00,375000.00,426094.86,10,10,10,10,10,0.053262,0.7914,0.9682
164062.00,187500.00,166871.43,11,11,11,11,11,0.020859,0.7659,0.8815
492188.00,725000.00,509798.05,10,11,11,10,10,0.063725,0.7525,0.9499
414062.00,375000.00,422810.55,10,10,10,10,10,0.052851,0.7406,0.9528
492188.00,725000.00,494539.74,10,11,11,10,10,0.061817,0.7003,0.9747
179688.00,187500.00,177863.84,11,11,11,11,11,0.022233,0.9690,0.9469
179688.00,187500.00,178857.80,11,11,11,11,11,0.022357,0.9635,0.9775
179688.00,187500.00,181016.92,11,11,11,11,11,0.022627,0.9267,0.9917
132812.00,125000.00,137385.37,11,11,11,11,11,0.017173,0.9082,0.9654
132812.00,125000.00,134115.22,11,11,11,11,11,0.016764,0.9043,0.9299
179688.00,187500.00,181167.84,9,9,9,9,9,0.022646,0.8699,0.9370
179688.00,187500.00,184902.43,11,11,11,11,11,0.023113,0.8544,0.7383
179688.00,187500.00,181102.75,9,9,9,9,9,0.022638,0.8021,0.8835
179688.00,187500.00,163947.11,9,9,9,9,9,0.020493,0.9269,0.8246
132812.00,125000.00,132265.09,11,11,11,11,11,0.016533,0.9234,0.9412
179688.00,187500.00,178394.32,9,9,9,9,9,0.022299,0.8861,0.9502
179688.00,187500.00,177780.15,9,9,9,9,9,0.022223,0.8604,0.9560
179688.00,187500.00,177156.45,11,11,11,11,11,0.022145,0.8597,0.9536
132812.00,187500.00,142334.94,11,12,12,11,11,0.017792,0.8536,0.8587
179688.00,187500.00,183454.51,11,11,11,11,11,0.022932,0.7995,0.9527
179688.00,187500.00,179754.73,11,11,11,11,11,0.022469,0.7780,0.9903
132812.00,125000.00,133455.28,11,11,11,11,11,0.016682,0.9434,0.9773
179688.00,187500.00,180411.61,11,11,11,11,11,0.022551,0.9165,0.9751
179688.00,187500.00,180332.18,9,9,9,9,9,0.022542,0.9145,0.9793
179688.00,187500.00,179584.74,11,11,11,11,11,0.022448,0.9029,0.9775
179688.00,187500.00,178591.85,9,9,9,9,9,0.022324,0.8814,0.9916
132812.00,125000.00,129474.64,11,11,11,11,11,0.016184,0.8783,0.9605
132812.00,125000.00,134917.97,11,11,11,11,11,0.016865,0.8758,0.8648
179688.00,187500.00,183605.19,9,9,9,9,9,0.022951,0.8672,0.9707
460938.00,375000.00,462949.75,10,10,11,10,11,0.057869,0.8207,0.9591
132812.00,125000.00,131870.99,11,11,11,11,11,0.016484,0.8909,0.9444
132812.00,125000.00,134061.81,11,11,11,11,11,0.016758,0.8230,0.8760
789062.00,725000.00,740062.71,11,11,11,11,11,0.092508,0.9616,0.9211
726562.00,725000.00,720385.55,12,12,12,12,12,0.090048,0.9462,0.9875
726562.00,725000.00,727104.19,12,12,12,12,12,0.090888,0.9437,0.9595
789062.00,725000.00,779905.32,11,11,11,11,11,0.097488,0.9411,0.9852
726562.00,725000.00,731569.29,12,12,12,12,12,0.091446,0.9369,0.9670
117188.00,125000.00,120217.32,12,12,12,12,12,0.015027,0.9290,0.9588
117188.00,125000.00,116970.06,12,12,12,12,12,0.014621,0.8863,0.9687
789062.00,725000.00,755582.81,11,11,11,11,11,0.094448,0.8209,0.8452
789062.00,725000.00,781373.98,11,11,11,11,11,0.097672,0.9579,0.9855
726562.00,725000.00,734708.79,12,12,12,12,12,0.091839,0.9424,0.9806
726562.00,725000.00,717149.73,12,12,12,12,12,0.089644,0.9355,0.9825
117188.00,125000.00,119692.80,12,12,12,12,12,0.014962,0.9321,0.9534
117188.00,125000.00,117219.92,12,12,12,12,12,0.014652,0.8419,0.9372
789062.00,725000.00,773923.40,11,11,11,11,11,0.096740,0.9678,0.9740
726562.00,725000.00,723125.46,12,12,12,12,12,0.090391,0.9474,0.9764
726562.00,725000.00,727666.85,12,12,12,12,12,0.090958,0.9454,0.9813
789062.00,725000.00,746922.02,11,11,11,11,11,0.093365,0.9446,0.9306
117188.00,125000.00,118729.59,12,12,12,12,12,0.014841,0.9056,0.7259
117188.00,125000.00,120038.51,12,12,12,12,12,0.015005,0.9028,0.9761
117188.00,125000.00,121636.87,12,12,12,12,12,0.015205,0.8915,0.9185
726562.00,725000.00,725348.00,12,12,12,12,12,0.090668,0.8888,0.7652
101562.00,125000.00,106632.23,10,11,11,11,11,0.013329,0.8743,0.9258
789062.00,725000.00,751857.76,11,11,11,11,11,0.093982,0.8613,0.9330
726562.00,725000.00,708091.86,12,12,12,12,12,0.088511,0.8219,0.9112
117188.00,125000.00,130706.91,12,12,12,12,12,0.016338,0.8155,0.8921
101562.00,125000.00,103347.30,10,11,11,10,10,0.012918,0.8032,0.9735
726562.00,725000.00,724890.47,12,12,12,12,12,0.090611,0.9604,0.9886
789062.00,725000.00,806187.87,11,11,11,11,11,0.100773,0.9192,0.9653
257812.00,250000.00,260480.88,12,12,12,12,12,0.032560,0.9712,0.9895
242188.00,250000.00,245078.59,11,11,11,11,11,0.030635,0.9704,0.9833
257812.00,250000.00,255781.17,12,12,12,12,12,0.031973,0.9666,0.9920
257812.00,250000.00,262002.94,12,12,12,12,12,0.032750,0.9607,0.9785
257812.00,250000.00,258777.62,12,12,12,12,12,0.032347,0.9536,0.9955
257812.00,250000.00,257337.57,12,12,12,12,12,0.032167,0.9515,0.9695
257812.00,250000.00,257070.54,12,12,12,12,12,0.032134,0.9343,0.9524
242188.00,250000.00,240240.57,11,11,11,11,11,0.030030,0.9233,0.9758
148438.00,187500.00,149002.08,10,11,11,10,10,0.018625,0.9231,0.9426
742188.00,725000.00,715931.89,11,11,11,11,11,0.089491,0.9065,0.9496
242188.00,250000.00,242230.89,11,11,11,11,11,0.030279,0.8967,0.9661
257812.00,250000.00,268029.21,12,12,12,12,12,0.033504,0.8527,0.9404
742188.00,725000.00,734639.64,11,11,11,11,11,0.091830,0.9776,0.9895
742188.00,725000.00,741932.87,11,11,11,11,11,0.092742,0.9667,0.9931
257812.00,250000.00,253325.46,12,12,12,12,12,0.031666,0.9662,0.9811
257812.00,250000.00,255481.72,12,12,12,12,12,0.031935,0.9586,0.9815
257812.00,250000.00,267316.94,12,12,12,12,12,0.033415,0.8841,0.9057
242188.00,250000.00,237295.15,11,11,11,11,11,0.029662,0.8647,0.9617
242188.00,250000.00,238939.29,11,11,11,11,11,0.029867,0.9887,0.9743
242188.00,250000.00,245642.19,11,11,11,11,11,0.030705,0.9737,0.9826
742188.00,725000.00,734915.26,11,11,11,11,11,0.091864,0.9698,0.9881
242188.00,250000.00,237018.59,11,11,11,11,11,0.029627,0.9693,0.9609
742188.00,725000.00,736583.71,11,11,11,11,11,0.092073,0.9651,0.9880
148438.00,187500.00,151616.10,10,10,10,9,9,0.018952,0.7055,0.9579
742188.00,725000.00,739592.55,11,11,11,11,11,0.092449,0.9699,0.9939
242188.00,250000.00,240159.51,11,11,11,11,11,0.030020,0.9669,0.9726
742188.00,725000.00,724244.83,11,11,11,11,11,0.090531,0.9624,0.9705
742188.00,725000.00,738217.35,11,11,11,11,11,0.092277,0.9537,0.9937
242188.00,250000.00,240536.69,11,11,11,11,11,0.030067,0.9453,0.9795
492188.00,500000.00,487730.98,11,11,11,11,11,0.060966,0.9715,0.9867
492188.00,500000.00,494212.51,11,11,11,11,11,0.061777,0.9642,0.9912
242188.00,250000.00,242851.26,11,11,11,11,11,0.030356,0.9592,0.9743
195312.00,187500.00,201316.83,12,12,12,12,12,0.025165,0.9552,0.9650
242188.00,250000.00,228564.74,11,11,11,11,11,0.028571,0.9455,0.9372
242188.00,250000.00,244781.49,11,11,11,11,11,0.030598,0.9402,0.9516
242188.00,250000.00,243520.74,11,11,11,11,11,0.030440,0.8945,0.9741
195312.00,187500.00,185726.17,12,12,12,12,12,0.023216,0.8784,0.9068
445312.00,375000.00,441707.73,10,10,10,10,10,0.055213,0.8144,0.9857
492188.00,500000.00,492086.41,11,11,11,11,11,0.061511,0.9675,0.9935
492188.00,500000.00,490249.87,11,11,11,11,11,0.061281,0.9663,0.9904
492188.00,500000.00,498246.19,11,11,11,11,11,0.062281,0.9657,0.9839
492188.00,500000.00,490358.35,11,11,11,11,11,0.061295,0.9578,0.9815
242188.00,250000.00,241971.97,11,11,11,11,11,0.030246,0.9560,0.9870
242188.00,250000.00,248075.96,11,11,11,11,11,0.031009,0.9407,0.9727
445312.00,375000.00,450165.27,10,10,11,10,11,0.056271,0.8821,0.9599
445312.00,375000.00,440381.53,10,10,10,10,10,0.055048,0.8437,0.9783
195312.00,187500.00,191593.65,12,12,12,12,12,0.023949,0.8228,0.9651
195312.00,187500.00,190523.15,12,12,12,12,12,0.023815,0.7266,0.8997
492188.00,500000.00,494642.26,11,11,11,11,11,0.061830,0.9684,0.9822
492188.00,500000.00,491665.84,11,11,11,11,11,0.061458,0.9673,0.8781
492188.00,500000.00,501712.80,11,11,11,11,11,0.062714,0.9594,0.9713
242188.00,250000.00,239268.54,11,11,11,11,11,0.029909,0.9495,0.9720
195312.00,187500.00,193005.35,12,12,12,12,12,0.024126,0.9473,0.9846
242188.00,250000.00,240436.55,11,11,11,11,11,0.030055,0.9365,0.9757
242188.00,250000.00,239629.92,11,11,11,11,11,0.029954,0.9355,0.9892
195312.00,187500.00,195338.25,12,12,12,12,12,0.024417,0.9164,0.8440
195312.00,187500.00,193579.67,12,12,12,12,12,0.024197,0.9051,0.9694
445312.00,375000.00,443256.38,10,10,10,10,10,0.055407,0.8834,0.9904
445312.00,375000.00,447577.89,10,10,11,10,11,0.055947,0.8309,0.9840
492188.00,500000.00,494376.42,11,11,11,11,11,0.061797,0.9691,0.9839
242188.00,250000.00,240273.24,11,11,11,11,11,0.030034,0.9354,0.9712
195312.00,187500.00,193512.92,12,12,12,12,12,0.024189,0.8915,0.9857
195312.00,187500.00,196501.73,12,12,12,12,12,0.024563,0.8519,0.9263
320312.00,375000.00,317214.97,12,12,12,12,12,0.039652,0.9199,0.9652
320312.00,375000.00,320974.59,12,12,12,12,12,0.040122,0.9001,0.9892
679688.00,725000.00,675092.82,12,12,12,12,12,0.084387,0.8412,0.9878
367188.00,375000.00,354860.31,11,11,11,11,11,0.044358,0.8112,0.9447
367188.00,375000.00,367486.00,11,11,11,11,11,0.045936,0.9616,0.9648
367188.00,375000.00,369354.25,11,11,11,11,11,0.046169,0.9563,0.9276
320312.00,375000.00,323936.46,12,12,12,12,12,0.040492,0.9127,0.9733
679688.00,725000.00,677896.50,12,12,12,12,12,0.084737,0.9118,0.9900
367188.00,375000.00,363178.97,11,11,11,11,11,0.045397,0.9784,0.9841
367188.00,375000.00,361429.21,11,11,11,11,11,0.045179,0.9636,0.9770
367188.00,375000.00,366458.89,11,11,11,11,11,0.045807,0.9534,0.9964
367188.00,375000.00,350095.75,11,11,11,11,11,0.043762,0.9387,0.7785
679688.00,725000.00,675879.48,12,12,12,12,12,0.084485,0.9361,0.9926
679688.00,725000.00,672212.60,12,12,12,12,12,0.084027,0.9359,0.9809
679688.00,725000.00,722450.26,12,12,12,12,12,0.090306,0.8463,0.9216
320312.00,375000.00,319335.94,12,12,12,12,12,0.039917,0.8330,0.9784
320312.00,375000.00,322001.46,12,12,12,12,12,0.040250,0.7904,0.9748
367188.00,375000.00,361426.35,11,11,11,11,11,0.045178,0.9184,0.9818
367188.00,375000.00,364455.94,11,11,11,11,11,0.045557,0.9064,0.9886
476562.00,725000.00,486992.24,10,11,11,10,10,0.060874,0.8411,0.9723
335938.00,375000.00,330285.55,11,12,12,12,12,0.041286,0.8665,0.9502
117188.00,125000.00,114813.80,11,11,11,11,11,0.014352,0.9266,0.9708
132812.00,125000.00,130842.21,11,11,11,11,11,0.016355,0.9236,0.9715
117188.00,125000.00,116608.62,11,11,11,11,11,0.014576,0.9071,0.9571
132812.00,125000.00,130160.33,11,11,11,11,11,0.016270,0.8471,0.9257
335938.00,375000.00,331920.62,11,11,11,11,11,0.041490,0.8367,0.9578
117188.00,125000.00,118659.97,11,11,11,11,11,0.014832,0.8028,0.8828
335938.00,375000.00,332846.64,11,12,12,12,12,0.041606,0.7876,0.9700
335938.00,375000.00,330429.08,11,12,12,12,12,0.041304,0.8820,0.9782
117188.00,125000.00,117067.81,11,11,11,11,11,0.014633,0.8754,0.9845
226562.00,187500.00,226582.53,9,9,10,9,10,0.028323,0.8323,0.9884
117188.00,125000.00,119382.86,11,11,11,11,11,0.014923,0.8215,0.9250
117188.00,125000.00,117118.84,11,11,11,11,11,0.014640,0.8042,0.9294
132812.00,125000.00,138076.78,11,11,11,11,11,0.017260,0.7817,0.7928
226562.00,187500.00,231645.58,9,9,10,9,10,0.028956,0.7362,0.9596
132812.00,125000.00,130594.25,11,11,11,11,11,0.016324,0.9544,0.9301
335938.00,375000.00,342391.73,11,11,11,11,11,0.042799,0.9503,0.9683
132812.00,125000.00,137170.79,11,11,11,11,11,0.017146,0.9417,0.9470
335938.00,375000.00,334113.84,11,11,11,11,11,0.041764,0.9070,0.9837
132812.00,125000.00,130817.17,11,11,11,11,11,0.016352,0.9028,0.9423
132812.00,125000.00,137100.70,11,11,11,11,11,0.017138,0.8996,0.9564
